conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,Agile-prosjektledelse,released,knowledge,sector-specific,programvare for smidig ledelse | programvare for agil ledelse | smidig prosjektledelse,"Agile-tilnærmingen til prosjektledelse er en metode for å planlegge, forvalte og føre tilsyn med IKT-ressurser for å oppfylle bestemte mål, ved hjelp av IKT-verktøy.",http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,ledelse og administrasjon | Metoder innen IKT-prosjektledelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aabcae7-71de-456e-8e38-d9e40a4e0272,moderne strømsignalanlegg,released,knowledge,sector-specific,moderne signalsystemer som brukes i jernbaneinfrastruktur | signalsystemer som brukes i moderne jernbaneinfrastruktur | signalsystemer for jernbanestrøm | moderne signalsystemer brukt i jernbaneinfrastruktur | strømsignalanleggg som brukes i jernbaneinfrastruktur | moderne signalsystemer for skinnestrøm | signalsystemer for jernbaner | strømsignalsystemer som brukes i moderne jernbanestruktur | strømsignalsystemer som brukes i jernbanedrift | moderne strømsignalsystemer som brukes i jernbanedrift | systemer for signalisering av skinnestrøm | moderne signalystemer for jernbanestrøm,"Moderne signalsystemer og bruk av digitale teknologier for å forbedre funksjonen til signalutstyr.
	",http://data.europa.eu/esco/isced-f/1041,transporttjenester
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,systemverktøy for nettverksadministrasjon,released,knowledge,sector-specific,,"Programvare eller maskinvare som gjør det mulig å overvåke, analysere og føre tilsyn med nettverkskomponenter eller delnett i et større nett.",http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523 | http://data.europa.eu/esco/isced-f/0612,IKT-infrastruktur | utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,bruke formateringsspråk,released,skill/competence,sector-specific,,"Bruke dataspråk som er syntaktisk skillbare fra teksten, for å legge til kommentarer til et dokument, angi layout og prosesstyper av dokumenter som HTML.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmering av datasystemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,utvikle automatiserte overføringsmetoder,released,skill/competence,sector-specific,,"Lage metoder for automatisk overføring av IKT-informasjon mellom lagringstyper, formater og systemer for å spare menneskelige ressurser for å utføre oppgaven manuelt.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,utarbeide retningslinjer og rutiner for drift
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,bruke moderne elektroniske navigeringshjelpemidler,released,skill/competence,sector-specific,,"Bruke moderne navigasjonshjelpemidler, f.eks. GPS og radarsystemer.",http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,løse plasserings- og navigasjonsproblemer ved hjelp av GPS-verktøy | betjene kommunikasjonsutstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,gjøre om formler til prosesser,released,skill/competence,sector-specific,,Bruke datamodeller og simuleringer til å gjøre om de spesifikke laboratorieformlene og -funnene til produksjonsprosesser.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,legge inn og transformere opplysninger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,administrere donordatabase,released,skill/competence,cross-sector,,Lage og kontinuerlige oppdatere databasen som inneholder personlige opplysninger og status for givere.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,bruke databaser | administrasjon av informasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,Rage (digitale spillutviklingssystemer),released,knowledge,sector-specific,,"Programvarerammeverket som består av integrerte utviklingsmiljøer og spesialiserte designverktøy, laget for raske iterasjoner av brukerbaserte dataspill.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,digitale spillutviklingssystemer | audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,vurdere integrerte hjemmeautomasjonssystemer,released,skill/competence,sector-specific,velge smarthussystemer,"Forstå design og spesifikasjoner som leveres av produsenter av integrerte hjemmeautomasjonssystemer, og velge et konsept som oppfyller spesifikke behov innenfor prosjektet.
	",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,tenke kritisk | analyse og evaluering av informasjon og data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (dataprogrammering),released,knowledge,sector-specific,Ruby lang | Ruby prog | Ruby-gnome2,"Teknikker og prinsipper for utvikling av programvare, som analyse, algoritmer, koding, testing og kompilering av programmer i Ruby.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,dataprogrammering | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,released,knowledge,sector-specific,,"Teknikker og prinsipper for utvikling av programvare, f.eks. analyse, algoritmer, koding, testing og kompilering av programmer i Common Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,dataprogrammering | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,innhente værdata,released,skill/competence,cross-sector,,"Innhente data fra satellitter, radarer, eksterne sensorer og værstasjoner for å få informasjon om værforhold og -fenomener.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,administrere kvantitative data | overvåke miljøforhold
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,optimalisere utnyttelse av flåten,released,skill/competence,sector-specific,,"Optimalisere utnyttelsen, synligheten, effektiviteten og lønnsomhet for flåten gjennom bruk av spesialprogramvare for skipsadministrasjon.",http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324,overvåke bilparkoperasjoner | fordele og kontrollere fysiske ressurser | forvalte selskapets flåte | administrere fartøyflåte | planlegge vedlikehold av kjøretøyflåten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,,"Verktøyet Apache Maven er programvare for konfigurasjon, identifikasjon, styring, statusregistrering og kontroll av programvare under utvikling og vedlikehold.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,verktøy for programvarekonfigurasjonsstyring | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,samle inn data,released,skill/competence,cross-sector,,Trekke ut eksporterbare data fra flere kilder.,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,bruke dataprosesseringsteknikker | samle opplysninger fra fysiske eller elektroniske kilder
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,levere elektronisk opplæring,released,skill/competence,cross-sector,,"Gi opplæring ved å bruke elektroniske teknologier, tilpasse læremateriellet, bruke e-læringsmetoder, støtte elevene og kommunisere med dem via nettet. Undervise i virtuelle klasserom.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,instruere andre | undervisning og opplæring
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,IKT-nettverksruting,released,knowledge,sector-specific,,Prosesser og teknikker for å velge den beste ruten for en pakke gjennom et IKT-nett.,http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,interne retningslinjer for risikostyring,released,knowledge,sector-specific,,"De interne retningslinjene for risikostyring som identifiserer, vurderer og prioriterer risikoer i et IT-miljø. Metoder som brukes for å begrense, overvåke og kontrollere muligheten og virkningen av katastrofale hendelser som påvirker oppnåelsen av forretningsmålene.",http://data.europa.eu/esco/isced-f/0413,ledelse og administrasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,vurdere IKT-kunnskap,released,skill/competence,sector-specific,,Evaluere den implisitte mestringen til dyktige eksperter av et IKT-system for å gjøre den eksplisitt for videre analyse og bruk.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512,tenke kritisk | overvåke og evaluere enkeltpersoners ytelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dcbf7c5-bedf-4485-b16b-23df54443864,gjøre om kravspesifikasjon til innhold,released,skill/competence,sector-specific,,Utvikle digitalt innhold ved å følge gitte krav og retningslinjer.,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a | http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,prosessere kvalitativ informasjon | bruke digitale verktøy for samarbeid og produktivitet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,released,knowledge,sector-specific,,"Teknikker og prinsipper for utvikling av programvare, f.eks. analyse, algoritmer, koding, testing og kompilering av programmer i Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,dataprogrammering | utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3,vedlikeholde freelancedatabase,released,skill/competence,cross-sector,vedlikehold av database | reparere database | vedlikeholde database | vedlikeholde databasen | lagre databasen | vedlikeholde databaser | bevare databasen,"Vedlikeholde en frilansdatabase som gir ekstra støtte til teamene dine, og som kan beregne forhandlingskostnader.",http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186 | http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"utføre beregninger | bruke databaser | lagre digitale data og systemer | innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e361e34-c563-4892-b9d3-873a6a4fef8a,digitale spillsjangre,released,knowledge,sector-specific,,"Klassifisering av videospill basert på samspillet mellom spillmediet, f.eks. simuleringsspill, strategispill, eventyrspill og arkadespill.",http://data.europa.eu/esco/isced-f/0211,audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e44ceb3-9dd4-4ec4-b1d7-a0e83ddba7d4,automotiv teknologi,released,skill/competence,cross-sector,,"Ingeniørfag som kombinerer mekanisk, elektrisk og elektronisk teknikk samt programvare- og sikkerhetsteknikk for å designe motorkjøretøy som lastebiler, varebiler og biler.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"designe industrimateriale, -system eller -produkt"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e5affa0-705e-4b19-94e8-19e902e0287d,analysere desentraliserte applikasjoner,released,skill/competence,cross-sector,analysere dApps,"Analyse av desentraliserte applikasjoner for deres spesifikke ytelseskrav når det gjelder nøkkelfunksjoner og egenskaper som identifiseringsadministrasjon, tilgangskontroll, datasikkerhet, åpenhet, ytelse, skalerbarhet og vedlikehold.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designe it-system eller -programvare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e62eba3-d076-47e5-b22d-340a8faccb3b,hjelpeteknologi i utdanningen,released,knowledge,occupation-specific,,"Digitale enheter og utstyr som støtter elever som har lærings-, kommunikasjons- eller mobilitetsvansker, slik at de får tilgang til utdanningsressurser og oppnår sitt fulle potensial. Den inkluderer programvare som tekst til tale og optisk tegngjenkjenning.
	",http://data.europa.eu/esco/isced-f/0188,tverrfaglige programmer og kvalifikasjoner innen undervisning
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e667579-d045-4c6a-b0f3-230a61edd014,modellere kraftelektronikk,released,skill/competence,occupation-specific,simulere kraftelektronikk,"Modellere og simulere kraftelektroniske systemer, produkter og komponenter ved hjelp av teknisk designprogramvare. Vurdere produktets levedyktighet og undersøke de fysiske parameterne for å sikre en vellykket produksjonsprosess.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designe elektriske eller elektroniske system eller utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e78d9c9-7c3c-4c5c-82cb-205c16edbcb8,grønn databehandling,released,knowledge,occupation-specific,,"Bruke IKT-systemer på en miljømessig ansvarlig og bærekraftig måte, f.eks. gjennom energieffektive servere og sentralenheter (CPU-er), reduksjon av ressurser og korrekt disponering av EE-avfall.",http://data.europa.eu/esco/isced-f/0712,miljøvernteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e8d16c9-e2db-4862-ac06-1567f01ef806,byggesystemovervåkingsteknologi,released,knowledge,sector-specific,,"Datamaskinbaserte kontrollsystemer som overvåker mekanisk og elektrisk utstyr i en bygning, f.eks. klimaanlegg, sikkerhets- og belysningssystemer.",http://data.europa.eu/esco/isced-f/0714,elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ebd8359-48bc-4b28-adb1-450774e5f683,overføre uklippet audiovisuelt materiale til datamaskin,released,skill/competence,sector-specific,,"Overføre uklippet audiovisuelt materiale til en datamaskin, synkronisere det og lagre det.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0f00f63f-3ab4-4057-b92f-500584b51757,Informatica PowerCenter,released,knowledge,sector-specific,,"Dataprogrammet Informatica PowerCenter er et verktøy for integrering av informasjon fra flere kilder, opprettet og vedlikeholdt av organisasjoner, i en enhetlig og åpen datastruktur, utviklet av programvareselskapet Informatica.",http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,"verktøy for datautvinning, -transformering og -lasting | utvikling og administrasjon av databaser og datanett"
